DateRep	CountryExp	Altersgruppe	Ntotal	NewConfCases	NewDeaths	AllConfCases	AllDeaths	covid_inICU_upscaled	CountryExp2	NewConfCases7	NewDeaths7	covid_inICU_upscaled7	NewVaccinations	NewVaccinations_voll	NewVaccinations_1booster	NewVaccinations7	NewVaccinations_voll7	NewVaccinations_1booster7	AllVaccinations	AllVaccinations_voll	AllVaccinations_1booster	AllVaccinations_rel	AllVaccinations_vollrel	AllVaccinations_1boosterrel
2020-04-15	Sachsen	A15-A34	786243	4	0	834	0	3.1506849	Sachsen	13.7142857142857	0	3.45401170714286	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-15	Sachsen	A35-A59	1351804	24	0	1692	3	17.01369846	Sachsen	32.7142857142857	0.428571428571429	18.6516632185714	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-15	Sachsen	A60-A79	1011120	13	0	774	25	18.9041094	Sachsen	16.7142857142857	1.71428571428571	20.7240702428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-15	Sachsen	A80+	361987	27	3	405	45	6.3013698	Sachsen	16.4285714285714	3.28571428571429	6.90802341428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-15	Sachsen	all	4056941	68	3	3819	73	46	Sachsen	82.1428571428571	5.42857142857143	50.4285714285714	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-15	Sachsen	unbekannt	NA	0	0	NA	NA	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-16	Sachsen	A00-A14	545787	7	0	121	0	0.93150684	Sachsen	2.42857142857143	0	0.737769072857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	A15-A34	786243	23	0	857	0	4.6575342	Sachsen	14	0	3.68884536428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	A35-A59	1351804	54	2	1746	5	25.15068468	Sachsen	34.7142857142857	0.571428571428571	19.9197649671429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	A60-A79	1011120	30	9	804	34	27.9452052	Sachsen	16.4285714285714	1.85714285714286	22.1330721857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	A80+	361987	22	9	427	54	9.3150684	Sachsen	16.5714285714286	3.28571428571429	7.37769072857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	all	4056941	136	21	3955	94	68	Sachsen	84.2857142857143	5.71428571428571	53.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-16	Sachsen	unbekannt	NA	0	0	NA	NA	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-17	Sachsen	A00-A14	545787	6	0	127	0	0.93150684	Sachsen	2.71428571428571	0	0.806262222857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	A15-A34	786243	20	0	877	0	4.6575342	Sachsen	14.4285714285714	0	4.03131111428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	A35-A59	1351804	36	0	1782	5	25.15068468	Sachsen	33.1428571428571	0.428571428571429	21.7690800171429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	A60-A79	1011120	16	0	820	34	27.9452052	Sachsen	15.8571428571429	2	24.1878666857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	A80+	361987	14	2	441	56	9.3150684	Sachsen	15.8571428571429	3.42857142857143	8.06262222857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	all	4056941	93	1	4048	95	68	Sachsen	82	5.85714285714286	58.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-17	Sachsen	unbekannt	NA	1	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-18	Sachsen	A00-A14	545787	3	0	130	0	0.8219178	Sachsen	3	0	0.841487271428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	A15-A34	786243	17	0	894	0	4.109589	Sachsen	13.4285714285714	0	4.20743635714286	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	A35-A59	1351804	29	0	1811	5	22.1917806	Sachsen	27.1428571428571	0.428571428571429	22.7201563285714	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	A60-A79	1011120	23	2	843	36	24.657534	Sachsen	14.4285714285714	2.14285714285714	25.2446181428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	A80+	361987	20	6	461	62	8.219178	Sachsen	13.7142857142857	4.14285714285714	8.41487271428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	all	4056941	92	8	4140	103	60	Sachsen	71.7142857142857	6.71428571428571	61.4285714285714	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-18	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-19	Sachsen	A00-A14	545787	0	0	130	0	0.80821917	Sachsen	3.42857142857143	0	0.861056742857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	A15-A34	786243	13	0	907	0	4.04109585	Sachsen	13.2857142857143	0	4.30528371428571	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	A35-A59	1351804	26	1	1837	6	21.82191759	Sachsen	24.8571428571429	0.428571428571429	23.2485320571429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	A60-A79	1011120	6	1	849	37	24.2465751	Sachsen	12.7142857142857	2.28571428571429	25.8317022857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	A80+	361987	5	2	466	64	8.0821917	Sachsen	10.5714285714286	4.28571428571429	8.61056742857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	all	4056941	50	4	4190	107	59	Sachsen	64.8571428571429	7	62.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-19	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-20	Sachsen	A00-A14	545787	3	0	133	0	0.89041095	Sachsen	2.71428571428571	0	0.859099795714286	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	A15-A34	786243	12	0	919	0	4.45205475	Sachsen	11.5714285714286	0	4.29549897857143	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	A35-A59	1351804	12	0	1849	6	24.04109565	Sachsen	19.2857142857143	0.142857142857143	23.1956944842857	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	A60-A79	1011120	10	1	859	38	26.7123285	Sachsen	10.7142857142857	1	25.7729938714286	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	A80+	361987	3	1	469	65	8.9041095	Sachsen	8.85714285714286	3.71428571428571	8.59099795714286	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	all	4056941	39	2	4229	109	65	Sachsen	53.1428571428571	4.71428571428571	62.7142857142857	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-20	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-21	Sachsen	A00-A14	545787	2	0	135	0	0.87671232	Sachsen	2.28571428571429	0	0.844232334665057	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	A15-A34	786243	5	0	924	0	4.3835616	Sachsen	10.5714285714286	0	4.22116167332529	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	A35-A59	1351804	9	0	1858	6	23.67123264	Sachsen	15.7142857142857	0.142857142857143	22.7942730359565	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	A60-A79	1011120	3	2	862	40	26.3013696	Sachsen	10.2857142857143	1	25.3269700399517	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	A80+	361987	5	6	474	71	8.7671232	Sachsen	8.28571428571429	4.57142857142857	8.44232334665057	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	all	4056941	24	8	4253	117	64	Sachsen	47	5.71428571428571	61.6289610468388	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-21	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-22	Sachsen	A00-A14	545787	3	0	138	0	0.76712328	Sachsen	1.85714285714286	0	0.838795531056208	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	A15-A34	786243	3	0	927	0	3.8356164	Sachsen	9.28571428571429	0	4.19397765528104	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	A35-A59	1351804	8	0	1866	6	20.71232856	Sachsen	13	0.142857142857143	22.6474793385176	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	A60-A79	1011120	1	1	863	41	23.0136984	Sachsen	8.14285714285714	0.857142857142857	25.1638659316862	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	A80+	361987	5	4	479	75	7.6712328	Sachsen	5.85714285714286	4.42857142857143	8.38795531056208	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	all	4056941	20	5	4273	122	56	Sachsen	38	5.42857142857143	61.2320743794239	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-22	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-23	Sachsen	A00-A14	545787	2	0	140	0	0.91780821	Sachsen	1.85714285714286	0	0.837390647824375	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	A15-A34	786243	11	0	938	0	4.58904105	Sachsen	8	0	4.18695323912187	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	A35-A59	1351804	15	0	1881	6	24.78082167	Sachsen	10.4285714285714	0	22.6095474912581	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	A60-A79	1011120	16	0	879	41	27.5342463	Sachsen	7.85714285714286	1	25.1217194347312	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	A80+	361987	10	5	489	80	9.1780821	Sachsen	6	4.71428571428571	8.37390647824375	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	all	4056941	54	5	4327	127	67	Sachsen	34	5.71428571428571	61.1295179024745	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-23	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-24	Sachsen	A00-A14	545787	3	0	143	0	0.8274346126554	Sachsen	1.57142857142857	0	0.818255214215525	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	A15-A34	786243	13	0	951	0	4.137173063277	Sachsen	7.57142857142857	0	4.09127607107763	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	A35-A59	1351804	11	0	1892	6	22.3407345416958	Sachsen	10	0	22.0928907838192	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	A60-A79	1011120	13	0	892	41	24.823038379662	Sachsen	7	0.857142857142857	24.5476564264658	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	A80+	361987	10	8	499	88	8.274346126554	Sachsen	6.57142857142857	4.57142857142857	8.18255214215525	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	all	4056941	50	8	4377	135	60.4027273278714	Sachsen	32.7142857142857	5.42857142857143	59.7326312350597	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-24	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-25	Sachsen	A00-A14	545787	0	0	143	0	0.783860174738054	Sachsen	1.42857142857143	0	0.799945963245791	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	A15-A34	786243	8	0	959	0	3.91930087369027	Sachsen	8	0	3.99972981622896	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	A35-A59	1351804	10	0	1902	6	21.1642247179275	Sachsen	11	0	21.5985410076364	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	A60-A79	1011120	8	1	900	42	23.5158052421416	Sachsen	7	0.571428571428571	23.9983788973737	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	A80+	361987	3	5	502	93	7.83860174738054	Sachsen	6.42857142857143	3.85714285714286	7.99945963245791	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	all	4056941	29	6	4406	141	57.2217933280959	Sachsen	33.8571428571429	4.42857142857143	58.3960559009033	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-25	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-26	Sachsen	A00-A14	545787	0	0	143	0	0.798384987377169	Sachsen	1.14285714285714	0	0.795099290093452	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	A15-A34	786243	4	0	963	0	3.99192493688585	Sachsen	8.28571428571429	0	3.97549645046726	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	A35-A59	1351804	8	0	1910	6	21.5563946591836	Sachsen	11.1428571428571	0	21.4676808325232	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	A60-A79	1011120	4	2	904	44	23.9515496213151	Sachsen	7.14285714285714	0.571428571428571	23.8529787028036	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	A80+	361987	6	4	508	97	7.9838498737717	Sachsen	6	3.85714285714286	7.95099290093452	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	all	4056941	22	6	4428	147	58.2821046613544	Sachsen	33.7142857142857	4.42857142857143	58.0422487572445	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-26	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-27	Sachsen	A00-A14	545787	1	0	144	0	0.756462914738054	Sachsen	1	0	0.77056511942124	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	A15-A34	786243	9	0	972	0	3.78231457369027	Sachsen	8.71428571428571	0	3.8528255971062	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	A35-A59	1351804	9	0	1919	6	20.4244986979275	Sachsen	12	0	20.8052582243735	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	A60-A79	1011120	4	0	908	44	22.6938874421416	Sachsen	5	0.571428571428571	23.1169535826372	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	A80+	361987	7	0	515	97	7.56462914738054	Sachsen	6.71428571428571	3.57142857142857	7.7056511942124	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	all	4056941	30	0	4458	147	55.2217933280959	Sachsen	33.4285714285714	4.14285714285714	56.2512542802631	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-27	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-28	Sachsen	A00-A14	545787	1	0	145	0	0.74854756321186	Sachsen	0.714285714285714	0	0.752834569044224	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	A15-A34	786243	8	0	980	0	3.7427378160593	Sachsen	7.42857142857143	0	3.76417284522112	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	A35-A59	1351804	16	0	1935	6	20.2107842067202	Sachsen	12.2857142857143	0	20.326533364194	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	A60-A79	1011120	3	0	911	44	22.4564268963558	Sachsen	3.85714285714286	0.571428571428571	22.5850370713267	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	A80+	361987	4	1	519	98	7.4854756321186	Sachsen	6.42857142857143	3.14285714285714	7.52834569044224	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	all	4056941	32	1	4490	148	54.6439726609055	Sachsen	30.7142857142857	3.85714285714286	54.9569240897976	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-28	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-29	Sachsen	A00-A14	545787	1	0	146	0	0.73319656793363	Sachsen	0.857142857142857	0	0.735104018667207	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	A15-A34	786243	5	0	985	0	3.66598283966815	Sachsen	7.28571428571429	0	3.67552009333604	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	A35-A59	1351804	9	0	1944	6	19.796307334208	Sachsen	12.1428571428571	0	19.8478085040146	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	A60-A79	1011120	2	1	913	45	21.9958970380089	Sachsen	3.14285714285714	0.428571428571429	22.0531205600162	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	A80+	361987	2	4	521	102	7.3319656793363	Sachsen	6.71428571428571	2.71428571428571	7.35104018667207	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	all	4056941	19	5	4509	153	53.5233499943885	Sachsen	30.1428571428571	3.14285714285714	53.6625938993321	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-29	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-04-30	Sachsen	A00-A14	545787	1	0	147	0	0.746069015294515	Sachsen	1	0	0.709073575353554	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	A15-A34	786243	14	0	999	0	3.73034507647257	Sachsen	10.5714285714286	0	3.54536787676777	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	A35-A59	1351804	21	0	1965	6	20.1438634129519	Sachsen	15	0	19.144986534546	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	A60-A79	1011120	1	0	914	45	22.3820704588354	Sachsen	4.28571428571429	0.285714285714286	21.2722072606066	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	A80+	361987	15	3	536	105	7.46069015294515	Sachsen	7.28571428571429	2.28571428571429	7.09073575353554	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	all	4056941	52	3	4561	156	54.46303866113	Sachsen	38.2857142857143	2.57142857142857	51.7623715184331	0	0	0	0	0	0	0	0	0	0	0	0
2020-04-30	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-01	Sachsen	A00-A14	545787	1	0	148	0	0.703320760016285	Sachsen	0.857142857142857	0	0.686957026325614	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	A15-A34	786243	4	0	1003	0	3.51660380008142	Sachsen	9.57142857142857	0	3.43478513162807	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	A35-A59	1351804	13	0	1978	6	18.9896605204397	Sachsen	13.8571428571429	0	18.5478397107916	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	A60-A79	1011120	5	0	919	45	21.0996228004885	Sachsen	4	0.428571428571429	20.6087107897684	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	A80+	361987	8	5	544	110	7.03320760016285	Sachsen	6.57142857142857	2.42857142857143	6.86957026325614	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	all	4056941	31	6	4592	162	51.3424159946129	Sachsen	34.8571428571429	2.85714285714286	50.1478634232485	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-01	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-02	Sachsen	A00-A14	545787	1	0	149	0	0.659746322098939	Sachsen	0.857142857142857	0	0.662293399698307	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	A15-A34	786243	7	0	1010	0	3.2987316104947	Sachsen	9.28571428571429	0	3.31146699849154	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	A35-A59	1351804	9	0	1987	6	17.8131506966714	Sachsen	14	0	17.8819217918543	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	A60-A79	1011120	3	0	922	45	19.7923896629682	Sachsen	5.28571428571429	0.714285714285714	19.8688019909492	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	A80+	361987	5	2	549	112	6.59746322098939	Sachsen	7	2.57142857142857	6.62293399698307	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	all	4056941	25	1	4617	163	48.1614819948374	Sachsen	36.4285714285714	3.28571428571429	48.3474186614506	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-02	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-03	Sachsen	A00-A14	545787	1	0	150	0	0.616171884181594	Sachsen	0.714285714285714	0	0.633361800511379	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	A15-A34	786243	27	0	1037	0	3.08085942090797	Sachsen	9.85714285714286	0	3.1668090025569	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	A35-A59	1351804	28	0	2015	6	16.636640872903	Sachsen	15.2857142857143	0	17.1007686138072	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	A60-A79	1011120	12	1	934	46	18.4851565254478	Sachsen	5.85714285714286	0.857142857142857	19.0008540153414	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	A80+	361987	10	1	559	113	6.16171884181594	Sachsen	7.57142857142857	2.57142857142857	6.33361800511379	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	all	4056941	79	2	4696	165	44.9805479950618	Sachsen	39.2857142857143	3.42857142857143	46.2354118996848	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-03	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-04	Sachsen	A00-A14	545787	0	0	150	0	0.601647071542479	Sachsen	0.857142857142857	0	0.602709306364198	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	A15-A34	786243	2	0	1039	0	3.0082353577124	Sachsen	9	0	3.01354653182099	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	A35-A59	1351804	1	0	2016	6	16.2444709316469	Sachsen	14.8571428571429	0	16.2731512718334	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	A60-A79	1011120	2	1	936	47	18.0494121462744	Sachsen	7.42857142857143	1.28571428571429	18.081279190926	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	A80+	361987	2	1	561	114	6.01647071542479	Sachsen	6.85714285714286	2.28571428571429	6.02709306364198	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	all	4056941	6	2	4702	167	43.9202366618033	Sachsen	39.2857142857143	3.57142857142857	43.9977798045643	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-04	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-05	Sachsen	A00-A14	545787	1	0	151	0	0.575902176820709	Sachsen	0.714285714285714	0	0.576206758685336	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	A15-A34	786243	6	0	1045	0	2.87951088410355	Sachsen	8.42857142857143	0	2.88103379342668	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	A35-A59	1351804	17	0	2033	6	15.5493587741591	Sachsen	13.4285714285714	0	15.5575824845041	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	A60-A79	1011120	12	2	948	49	17.2770653046213	Sachsen	7	1.57142857142857	17.2862027605601	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	A80+	361987	7	2	568	116	5.75902176820709	Sachsen	5.71428571428571	1.71428571428571	5.76206758685336	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	all	4056941	43	4	4745	171	42.0408593283204	Sachsen	35.2857142857143	3.14285714285714	42.0630938046605	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-05	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-06	Sachsen	A00-A14	545787	0	0	151	0	0.530675373625134	Sachsen	1	0	0.549822237097776	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	A15-A34	786243	9	0	1054	0	2.65337686812567	Sachsen	8.14285714285714	0	2.74911118548888	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	A35-A59	1351804	18	0	2051	6	14.3282350878786	Sachsen	14.2857142857143	0	14.84520040164	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	A60-A79	1011120	6	2	954	51	15.920261208754	Sachsen	7.71428571428571	1.71428571428571	16.4946671129333	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	A80+	361987	6	4	574	120	5.30675373625134	Sachsen	5.42857142857143	1.57142857142857	5.49822237097776	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	all	4056941	39	6	4784	177	38.7393026620278	Sachsen	36.5714285714286	3.28571428571429	40.1370237095079	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-06	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-07	Sachsen	A00-A14	545787	2	0	153	0	0.531501556264249	Sachsen	1	0	0.527587661978535	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	Sachsen	A15-A34	786243	8	0	1062	0	2.65750778132124	Sachsen	4.42857142857143	0	2.63793830989267	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	Sachsen	A35-A59	1351804	18	0	2069	6	14.3505420191347	Sachsen	11.4285714285714	0	14.2448668734204	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	Sachsen	A60-A79	1011120	12	3	966	54	15.9450466879275	Sachsen	6.42857142857143	1.71428571428571	15.827629859356	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	Sachsen	A80+	361987	10	1	584	121	5.31501556264249	Sachsen	4	1.42857142857143	5.27587661978535	0	0	0	0	0	0	0	0	0	0	0	0
2020-05-07	Sachsen	all	4056941	52	4	4836	181	38.7996139952863	Sachsen	27.1428571428571	3.14285714285714	38.513899709572	0	0	0	0	0	0	0	0	0	0	0	0
