datum,agegroup2,outcome,value,type,region,scenario
2020-05-21,all,reported,2.42857142857143,reported,Saarland,simulated German vacc
2020-05-22,all,reported,2.85714285714286,reported,Saarland,simulated German vacc
2020-05-23,all,reported,2.42857142857143,reported,Saarland,simulated German vacc
2020-05-24,all,reported,1.85714285714286,reported,Saarland,simulated German vacc
2020-05-25,all,reported,1.42857142857143,reported,Saarland,simulated German vacc
2020-05-26,all,reported,1.28571428571429,reported,Saarland,simulated German vacc
2020-05-27,all,reported,2,reported,Saarland,simulated German vacc
2020-05-28,all,reported,1.57142857142857,reported,Saarland,simulated German vacc
2020-05-29,all,reported,1.14285714285714,reported,Saarland,simulated German vacc
2020-05-30,all,reported,2,reported,Saarland,simulated German vacc
2020-05-31,all,reported,2.71428571428571,reported,Saarland,simulated German vacc
2020-06-01,all,reported,3,reported,Saarland,simulated German vacc
2020-06-02,all,reported,3.14285714285714,reported,Saarland,simulated German vacc
2020-06-03,all,reported,2.42857142857143,reported,Saarland,simulated German vacc
2020-06-04,all,reported,3.28571428571429,reported,Saarland,simulated German vacc
2020-06-05,all,reported,3.28571428571429,reported,Saarland,simulated German vacc
2020-06-06,all,reported,3.42857142857143,reported,Saarland,simulated German vacc
2020-06-07,all,reported,4,reported,Saarland,simulated German vacc
2020-06-08,all,reported,4.14285714285714,reported,Saarland,simulated German vacc
2020-06-09,all,reported,4.42857142857143,reported,Saarland,simulated German vacc
2020-06-10,all,reported,4.28571428571429,reported,Saarland,simulated German vacc
2020-06-11,all,reported,3.57142857142857,reported,Saarland,simulated German vacc
2020-06-12,all,reported,3.57142857142857,reported,Saarland,simulated German vacc
2020-06-13,all,reported,2.71428571428571,reported,Saarland,simulated German vacc
2020-06-14,all,reported,1.42857142857143,reported,Saarland,simulated German vacc
2020-06-15,all,reported,1,reported,Saarland,simulated German vacc
2020-06-16,all,reported,0.714285714285714,reported,Saarland,simulated German vacc
2020-06-17,all,reported,0.857142857142857,reported,Saarland,simulated German vacc
2020-06-18,all,reported,0.857142857142857,reported,Saarland,simulated German vacc
2020-06-19,all,reported,0.857142857142857,reported,Saarland,simulated German vacc
2020-06-20,all,reported,0.714285714285714,reported,Saarland,simulated German vacc
2020-06-21,all,reported,4,reported,Saarland,simulated German vacc
2020-06-22,all,reported,4,reported,Saarland,simulated German vacc
2020-06-23,all,reported,4,reported,Saarland,simulated German vacc
2020-06-24,all,reported,3.71428571428571,reported,Saarland,simulated German vacc
2020-06-25,all,reported,3.85714285714286,reported,Saarland,simulated German vacc
2020-06-26,all,reported,3.85714285714286,reported,Saarland,simulated German vacc
2020-06-27,all,reported,3.85714285714286,reported,Saarland,simulated German vacc
2020-06-28,all,reported,0.571428571428571,reported,Saarland,simulated German vacc
2020-06-29,all,reported,0.571428571428571,reported,Saarland,simulated German vacc
2020-06-30,all,reported,0.428571428571429,reported,Saarland,simulated German vacc
2020-07-01,all,reported,0.428571428571429,reported,Saarland,simulated German vacc
2020-07-02,all,reported,0,reported,Saarland,simulated German vacc
2020-07-03,all,reported,0.142857142857143,reported,Saarland,simulated German vacc
2020-07-04,all,reported,0.142857142857143,reported,Saarland,simulated German vacc
2020-07-05,all,reported,0.428571428571429,reported,Saarland,simulated German vacc
2020-07-06,all,reported,0.571428571428571,reported,Saarland,simulated German vacc
2020-07-07,all,reported,1,reported,Saarland,simulated German vacc
2020-07-08,all,reported,1,reported,Saarland,simulated German vacc
2020-07-09,all,reported,1,reported,Saarland,simulated German vacc
2020-07-10,all,reported,0.857142857142857,reported,Saarland,simulated German vacc
2020-07-11,all,reported,1.85714285714286,reported,Saarland,simulated German vacc
2020-07-12,all,reported,2.14285714285714,reported,Saarland,simulated German vacc
2020-07-13,all,reported,2.14285714285714,reported,Saarland,simulated German vacc
2020-07-14,all,reported,2.14285714285714,reported,Saarland,simulated German vacc
2020-07-15,all,reported,2.28571428571429,reported,Saarland,simulated German vacc
2020-07-16,all,reported,2.28571428571429,reported,Saarland,simulated German vacc
2020-07-17,all,reported,2.57142857142857,reported,Saarland,simulated German vacc
2020-07-18,all,reported,1.85714285714286,reported,Saarland,simulated German vacc
2020-07-19,all,reported,1.71428571428571,reported,Saarland,simulated German vacc
2020-07-20,all,reported,2.28571428571429,reported,Saarland,simulated German vacc
2020-07-21,all,reported,2,reported,Saarland,simulated German vacc
2020-07-22,all,reported,3,reported,Saarland,simulated German vacc
2020-07-23,all,reported,3.14285714285714,reported,Saarland,simulated German vacc
2020-07-24,all,reported,3,reported,Saarland,simulated German vacc
2020-07-25,all,reported,2.85714285714286,reported,Saarland,simulated German vacc
2020-07-26,all,reported,3.14285714285714,reported,Saarland,simulated German vacc
2020-07-27,all,reported,3.14285714285714,reported,Saarland,simulated German vacc
2020-07-28,all,reported,3,reported,Saarland,simulated German vacc
2020-07-29,all,reported,3.57142857142857,reported,Saarland,simulated German vacc
2020-07-30,all,reported,4.14285714285714,reported,Saarland,simulated German vacc
2020-07-31,all,reported,4.28571428571429,reported,Saarland,simulated German vacc
2020-08-01,all,reported,4.85714285714286,reported,Saarland,simulated German vacc
2020-08-02,all,reported,4.85714285714286,reported,Saarland,simulated German vacc
2020-08-03,all,reported,5,reported,Saarland,simulated German vacc
2020-08-04,all,reported,5.42857142857143,reported,Saarland,simulated German vacc
2020-08-05,all,reported,5.57142857142857,reported,Saarland,simulated German vacc
2020-08-06,all,reported,6.71428571428571,reported,Saarland,simulated German vacc
2020-08-07,all,reported,7,reported,Saarland,simulated German vacc
2020-08-08,all,reported,8,reported,Saarland,simulated German vacc
2020-08-09,all,reported,8.71428571428571,reported,Saarland,simulated German vacc
2020-08-10,all,reported,8.28571428571429,reported,Saarland,simulated German vacc
2020-08-11,all,reported,10.8571428571429,reported,Saarland,simulated German vacc
2020-08-12,all,reported,10.4285714285714,reported,Saarland,simulated German vacc
2020-08-13,all,reported,10.5714285714286,reported,Saarland,simulated German vacc
2020-08-14,all,reported,10,reported,Saarland,simulated German vacc
2020-08-15,all,reported,9.42857142857143,reported,Saarland,simulated German vacc
2020-08-16,all,reported,9.28571428571429,reported,Saarland,simulated German vacc
2020-08-17,all,reported,12,reported,Saarland,simulated German vacc
2020-08-18,all,reported,9.14285714285714,reported,Saarland,simulated German vacc
2020-08-19,all,reported,9.85714285714286,reported,Saarland,simulated German vacc
2020-08-20,all,reported,10.1428571428571,reported,Saarland,simulated German vacc
2020-08-21,all,reported,10.8571428571429,reported,Saarland,simulated German vacc
2020-08-22,all,reported,10.2857142857143,reported,Saarland,simulated German vacc
2020-08-23,all,reported,9.71428571428571,reported,Saarland,simulated German vacc
2020-08-24,all,reported,8,reported,Saarland,simulated German vacc
2020-08-25,all,reported,10.2857142857143,reported,Saarland,simulated German vacc
2020-08-26,all,reported,10.1428571428571,reported,Saarland,simulated German vacc
2020-08-27,all,reported,11.4285714285714,reported,Saarland,simulated German vacc
2020-08-28,all,reported,10.7142857142857,reported,Saarland,simulated German vacc
2020-08-29,all,reported,10.1428571428571,reported,Saarland,simulated German vacc
2020-08-30,all,reported,10.2857142857143,reported,Saarland,simulated German vacc
2020-08-31,all,reported,10.4285714285714,reported,Saarland,simulated German vacc
2020-09-01,all,reported,9.14285714285714,reported,Saarland,simulated German vacc
2020-09-02,all,reported,9,reported,Saarland,simulated German vacc
2020-09-03,all,reported,6.57142857142857,reported,Saarland,simulated German vacc
2020-09-04,all,reported,6.85714285714286,reported,Saarland,simulated German vacc
2020-09-05,all,reported,6.85714285714286,reported,Saarland,simulated German vacc
2020-09-06,all,reported,7.28571428571429,reported,Saarland,simulated German vacc
2020-09-07,all,reported,6.57142857142857,reported,Saarland,simulated German vacc
2020-09-08,all,reported,5.42857142857143,reported,Saarland,simulated German vacc
2020-09-09,all,reported,3.57142857142857,reported,Saarland,simulated German vacc
2020-09-10,all,reported,2.42857142857143,reported,Saarland,simulated German vacc
2020-09-11,all,reported,2.14285714285714,reported,Saarland,simulated German vacc
2020-09-12,all,reported,2.14285714285714,reported,Saarland,simulated German vacc
2020-09-13,all,reported,0.857142857142857,reported,Saarland,simulated German vacc
2020-09-14,all,reported,0,reported,Saarland,simulated German vacc
2020-09-15,all,reported,0,reported,Saarland,simulated German vacc
2020-09-16,all,reported,1.85714285714286,reported,Saarland,simulated German vacc
2020-09-17,all,reported,2.57142857142857,reported,Saarland,simulated German vacc
2020-09-18,all,reported,2.85714285714286,reported,Saarland,simulated German vacc
2020-09-19,all,reported,2.85714285714286,reported,Saarland,simulated German vacc
2020-09-20,all,reported,5.42857142857143,reported,Saarland,simulated German vacc
2020-09-21,all,reported,6.85714285714286,reported,Saarland,simulated German vacc
2020-09-22,all,reported,8,reported,Saarland,simulated German vacc
2020-09-23,all,reported,8.71428571428571,reported,Saarland,simulated German vacc
2020-09-24,all,reported,9,reported,Saarland,simulated German vacc
2020-09-25,all,reported,8.71428571428571,reported,Saarland,simulated German vacc
2020-09-26,all,reported,9,reported,Saarland,simulated German vacc
2020-09-27,all,reported,6.42857142857143,reported,Saarland,simulated German vacc
2020-09-28,all,reported,7.57142857142857,reported,Saarland,simulated German vacc
2020-09-29,all,reported,9.71428571428571,reported,Saarland,simulated German vacc
2020-09-30,all,reported,13.1428571428571,reported,Saarland,simulated German vacc
2020-10-01,all,reported,12.1428571428571,reported,Saarland,simulated German vacc
2020-10-02,all,reported,12.1428571428571,reported,Saarland,simulated German vacc
2020-10-03,all,reported,21.7142857142857,reported,Saarland,simulated German vacc
2020-10-04,all,reported,27.4285714285714,reported,Saarland,simulated German vacc
2020-10-05,all,reported,26.2857142857143,reported,Saarland,simulated German vacc
2020-10-06,all,reported,30.4285714285714,reported,Saarland,simulated German vacc
2020-10-07,all,reported,29.4285714285714,reported,Saarland,simulated German vacc
2020-10-08,all,reported,41.8571428571429,reported,Saarland,simulated German vacc
2020-10-09,all,reported,46.1428571428571,reported,Saarland,simulated German vacc
2020-10-10,all,reported,38.7142857142857,reported,Saarland,simulated German vacc
2020-10-11,all,reported,54,reported,Saarland,simulated German vacc
2020-10-12,all,reported,65.8571428571429,reported,Saarland,simulated German vacc
2020-10-13,all,reported,66,reported,Saarland,simulated German vacc
2020-10-14,all,reported,90.7142857142857,reported,Saarland,simulated German vacc
2020-10-15,all,reported,97.5714285714286,reported,Saarland,simulated German vacc
2020-10-16,all,reported,101.714285714286,reported,Saarland,simulated German vacc
2020-10-17,all,reported,102.428571428571,reported,Saarland,simulated German vacc
2020-10-18,all,reported,85.7142857142857,reported,Saarland,simulated German vacc
2020-10-19,all,reported,95,reported,Saarland,simulated German vacc
2020-10-20,all,reported,120.428571428571,reported,Saarland,simulated German vacc
2020-10-21,all,reported,112.428571428571,reported,Saarland,simulated German vacc
2020-10-22,all,reported,133.285714285714,reported,Saarland,simulated German vacc
2020-10-23,all,reported,129.428571428571,reported,Saarland,simulated German vacc
2020-10-24,all,reported,145.428571428571,reported,Saarland,simulated German vacc
2020-10-25,all,reported,158.428571428571,reported,Saarland,simulated German vacc
2020-10-26,all,reported,168.714285714286,reported,Saarland,simulated German vacc
2020-10-27,all,reported,183.714285714286,reported,Saarland,simulated German vacc
2020-10-28,all,reported,177.285714285714,reported,Saarland,simulated German vacc
2020-10-29,all,reported,207.285714285714,reported,Saarland,simulated German vacc
2020-10-30,all,reported,244,reported,Saarland,simulated German vacc
2020-10-31,all,reported,253.285714285714,reported,Saarland,simulated German vacc
2020-11-01,all,reported,248.142857142857,reported,Saarland,simulated German vacc
2020-11-02,all,reported,251.142857142857,reported,Saarland,simulated German vacc
2020-11-03,all,reported,231.857142857143,reported,Saarland,simulated German vacc
2020-11-04,all,reported,268.714285714286,reported,Saarland,simulated German vacc
